id,sectionId,rowNumber,seatNumber,status,version
SEAT018428,ST002_S03,30,28,AVAILABLE,0
SEAT018429,ST002_S03,30,29,AVAILABLE,0
SEAT018430,ST002_S03,30,30,AVAILABLE,0
SEAT018431,ST002_S03,30,31,AVAILABLE,0
SEAT018432,ST002_S03,30,32,AVAILABLE,0
SEAT018433,ST002_S03,30,33,AVAILABLE,0
SEAT018434,ST002_S03,30,34,AVAILABLE,0
SEAT018435,ST002_S03,30,35,AVAILABLE,0
SEAT018436,ST002_S03,30,36,AVAILABLE,0
SEAT018437,ST002_S03,30,37,AVAILABLE,0
SEAT018438,ST002_S03,30,38,AVAILABLE,0
SEAT018439,ST002_S03,30,39,AVAILABLE,0
SEAT018440,ST002_S03,30,40,AVAILABLE,0
SEAT018441,ST002_S03,30,41,AVAILABLE,0
SEAT018442,ST002_S03,30,42,AVAILABLE,0
SEAT018443,ST002_S03,30,43,AVAILABLE,0
SEAT018444,ST002_S03,30,44,AVAILABLE,0
SEAT018445,ST002_S03,30,45,AVAILABLE,0
SEAT018446,ST002_S03,30,46,AVAILABLE,0
SEAT018447,ST002_S03,30,47,AVAILABLE,0
SEAT018448,ST002_S03,30,48,AVAILABLE,0
SEAT018449,ST002_S03,30,49,AVAILABLE,0
SEAT018450,ST002_S03,30,50,AVAILABLE,0
SEAT018451,ST002_S03,30,51,AVAILABLE,0
SEAT018452,ST002_S03,30,52,AVAILABLE,0
SEAT018453,ST002_S03,30,53,AVAILABLE,0
SEAT018454,ST002_S03,30,54,AVAILABLE,0
SEAT018455,ST002_S03,30,55,AVAILABLE,0
SEAT018456,ST002_S03,30,56,AVAILABLE,0
SEAT018457,ST002_S03,30,57,AVAILABLE,0
SEAT018458,ST002_S03,30,58,AVAILABLE,0
SEAT018459,ST002_S03,30,59,AVAILABLE,0
SEAT018460,ST002_S03,30,60,AVAILABLE,0
SEAT018461,ST002_S03,30,61,AVAILABLE,0
SEAT018462,ST002_S03,30,62,AVAILABLE,0
SEAT018463,ST002_S03,30,63,AVAILABLE,0
SEAT018464,ST002_S03,30,64,AVAILABLE,0
SEAT018465,ST002_S03,30,65,AVAILABLE,0
SEAT018466,ST002_S03,30,66,AVAILABLE,0
SEAT018467,ST002_S03,30,67,AVAILABLE,0
SEAT018468,ST002_S03,30,68,AVAILABLE,0
SEAT018469,ST002_S03,30,69,AVAILABLE,0
SEAT018470,ST002_S03,30,70,AVAILABLE,0
SEAT018471,ST002_S03,30,71,AVAILABLE,0
SEAT018472,ST002_S03,30,72,AVAILABLE,0
SEAT018473,ST002_S03,30,73,AVAILABLE,0
SEAT018474,ST002_S03,30,74,AVAILABLE,0
SEAT018475,ST002_S03,30,75,AVAILABLE,0
SEAT018476,ST002_S03,30,76,AVAILABLE,0
SEAT018477,ST002_S03,30,77,AVAILABLE,0
SEAT018478,ST002_S03,30,78,AVAILABLE,0
SEAT018479,ST002_S03,30,79,AVAILABLE,0
SEAT018480,ST002_S03,30,80,AVAILABLE,0
SEAT018481,ST002_S03,30,81,AVAILABLE,0
SEAT018482,ST002_S03,30,82,AVAILABLE,0
SEAT018483,ST002_S03,30,83,AVAILABLE,0
SEAT018484,ST002_S03,30,84,AVAILABLE,0
SEAT018485,ST002_S03,30,85,AVAILABLE,0
SEAT018486,ST002_S03,30,86,AVAILABLE,0
SEAT018487,ST002_S03,30,87,AVAILABLE,0
SEAT018488,ST002_S03,30,88,AVAILABLE,0
SEAT018489,ST002_S03,30,89,AVAILABLE,0
SEAT018490,ST002_S03,30,90,AVAILABLE,0
SEAT018491,ST002_S03,30,91,AVAILABLE,0
SEAT018492,ST002_S03,30,92,AVAILABLE,0
SEAT018493,ST002_S03,30,93,AVAILABLE,0
SEAT018494,ST002_S03,30,94,AVAILABLE,0
SEAT018495,ST002_S03,30,95,AVAILABLE,0
SEAT018496,ST002_S03,30,96,AVAILABLE,0
SEAT018497,ST002_S03,30,97,AVAILABLE,0
SEAT018498,ST002_S03,30,98,AVAILABLE,0
SEAT018499,ST002_S03,30,99,AVAILABLE,0
SEAT018500,ST002_S03,30,100,AVAILABLE,0
SEAT018501,ST002_S04,1,1,AVAILABLE,0
SEAT018502,ST002_S04,1,2,AVAILABLE,0
SEAT018503,ST002_S04,1,3,AVAILABLE,0
SEAT018504,ST002_S04,1,4,AVAILABLE,0
SEAT018505,ST002_S04,1,5,AVAILABLE,0
SEAT018506,ST002_S04,1,6,AVAILABLE,0
SEAT018507,ST002_S04,1,7,AVAILABLE,0
SEAT018508,ST002_S04,1,8,AVAILABLE,0
SEAT018509,ST002_S04,1,9,AVAILABLE,0
SEAT018510,ST002_S04,1,10,AVAILABLE,0
SEAT018511,ST002_S04,1,11,AVAILABLE,0
SEAT018512,ST002_S04,1,12,AVAILABLE,0
SEAT018513,ST002_S04,1,13,AVAILABLE,0
SEAT018514,ST002_S04,1,14,AVAILABLE,0
SEAT018515,ST002_S04,1,15,AVAILABLE,0
SEAT018516,ST002_S04,1,16,AVAILABLE,0
SEAT018517,ST002_S04,1,17,AVAILABLE,0
SEAT018518,ST002_S04,1,18,AVAILABLE,0
SEAT018519,ST002_S04,1,19,AVAILABLE,0
SEAT018520,ST002_S04,1,20,AVAILABLE,0
SEAT018521,ST002_S04,1,21,AVAILABLE,0
SEAT018522,ST002_S04,1,22,AVAILABLE,0
SEAT018523,ST002_S04,1,23,AVAILABLE,0
SEAT018524,ST002_S04,1,24,AVAILABLE,0
SEAT018525,ST002_S04,1,25,AVAILABLE,0
SEAT018526,ST002_S04,1,26,AVAILABLE,0
SEAT018527,ST002_S04,1,27,AVAILABLE,0
SEAT018528,ST002_S04,1,28,AVAILABLE,0
SEAT018529,ST002_S04,1,29,AVAILABLE,0
SEAT018530,ST002_S04,1,30,AVAILABLE,0
SEAT018531,ST002_S04,1,31,AVAILABLE,0
SEAT018532,ST002_S04,1,32,AVAILABLE,0
SEAT018533,ST002_S04,1,33,AVAILABLE,0
SEAT018534,ST002_S04,1,34,AVAILABLE,0
SEAT018535,ST002_S04,1,35,AVAILABLE,0
SEAT018536,ST002_S04,1,36,AVAILABLE,0
SEAT018537,ST002_S04,1,37,AVAILABLE,0
SEAT018538,ST002_S04,1,38,AVAILABLE,0
SEAT018539,ST002_S04,1,39,AVAILABLE,0
SEAT018540,ST002_S04,1,40,AVAILABLE,0
SEAT018541,ST002_S04,1,41,AVAILABLE,0
SEAT018542,ST002_S04,1,42,AVAILABLE,0
SEAT018543,ST002_S04,1,43,AVAILABLE,0
SEAT018544,ST002_S04,1,44,AVAILABLE,0
SEAT018545,ST002_S04,1,45,AVAILABLE,0
SEAT018546,ST002_S04,1,46,AVAILABLE,0
SEAT018547,ST002_S04,1,47,AVAILABLE,0
SEAT018548,ST002_S04,1,48,AVAILABLE,0
SEAT018549,ST002_S04,1,49,AVAILABLE,0
SEAT018550,ST002_S04,1,50,AVAILABLE,0
SEAT018551,ST002_S04,1,51,AVAILABLE,0
SEAT018552,ST002_S04,1,52,AVAILABLE,0
SEAT018553,ST002_S04,1,53,AVAILABLE,0
SEAT018554,ST002_S04,1,54,AVAILABLE,0
SEAT018555,ST002_S04,1,55,AVAILABLE,0
SEAT018556,ST002_S04,1,56,AVAILABLE,0
SEAT018557,ST002_S04,1,57,AVAILABLE,0
SEAT018558,ST002_S04,1,58,AVAILABLE,0
SEAT018559,ST002_S04,1,59,AVAILABLE,0
SEAT018560,ST002_S04,1,60,AVAILABLE,0
SEAT018561,ST002_S04,1,61,AVAILABLE,0
SEAT018562,ST002_S04,1,62,AVAILABLE,0
SEAT018563,ST002_S04,1,63,AVAILABLE,0
SEAT018564,ST002_S04,1,64,AVAILABLE,0
SEAT018565,ST002_S04,1,65,AVAILABLE,0
SEAT018566,ST002_S04,1,66,AVAILABLE,0
SEAT018567,ST002_S04,1,67,AVAILABLE,0
SEAT018568,ST002_S04,1,68,AVAILABLE,0
SEAT018569,ST002_S04,1,69,AVAILABLE,0
SEAT018570,ST002_S04,1,70,AVAILABLE,0
SEAT018571,ST002_S04,1,71,AVAILABLE,0
SEAT018572,ST002_S04,1,72,AVAILABLE,0
SEAT018573,ST002_S04,1,73,AVAILABLE,0
SEAT018574,ST002_S04,1,74,AVAILABLE,0
SEAT018575,ST002_S04,1,75,AVAILABLE,0
SEAT018576,ST002_S04,1,76,AVAILABLE,0
SEAT018577,ST002_S04,1,77,AVAILABLE,0
SEAT018578,ST002_S04,1,78,AVAILABLE,0
SEAT018579,ST002_S04,1,79,AVAILABLE,0
SEAT018580,ST002_S04,1,80,AVAILABLE,0
SEAT018581,ST002_S04,1,81,AVAILABLE,0
SEAT018582,ST002_S04,1,82,AVAILABLE,0
SEAT018583,ST002_S04,1,83,AVAILABLE,0
SEAT018584,ST002_S04,1,84,AVAILABLE,0
SEAT018585,ST002_S04,1,85,AVAILABLE,0
SEAT018586,ST002_S04,1,86,AVAILABLE,0
SEAT018587,ST002_S04,1,87,AVAILABLE,0
SEAT018588,ST002_S04,1,88,AVAILABLE,0
SEAT018589,ST002_S04,1,89,AVAILABLE,0
SEAT018590,ST002_S04,1,90,AVAILABLE,0
SEAT018591,ST002_S04,1,91,AVAILABLE,0
SEAT018592,ST002_S04,1,92,AVAILABLE,0
SEAT018593,ST002_S04,1,93,AVAILABLE,0
SEAT018594,ST002_S04,1,94,AVAILABLE,0
SEAT018595,ST002_S04,1,95,AVAILABLE,0
SEAT018596,ST002_S04,1,96,AVAILABLE,0
SEAT018597,ST002_S04,1,97,AVAILABLE,0
SEAT018598,ST002_S04,1,98,AVAILABLE,0
SEAT018599,ST002_S04,1,99,AVAILABLE,0
SEAT018600,ST002_S04,1,100,AVAILABLE,0
SEAT018601,ST002_S04,2,1,AVAILABLE,0
SEAT018602,ST002_S04,2,2,AVAILABLE,0
SEAT018603,ST002_S04,2,3,AVAILABLE,0
SEAT018604,ST002_S04,2,4,AVAILABLE,0
SEAT018605,ST002_S04,2,5,AVAILABLE,0
SEAT018606,ST002_S04,2,6,AVAILABLE,0
SEAT018607,ST002_S04,2,7,AVAILABLE,0
SEAT018608,ST002_S04,2,8,AVAILABLE,0
SEAT018609,ST002_S04,2,9,AVAILABLE,0
SEAT018610,ST002_S04,2,10,AVAILABLE,0
SEAT018611,ST002_S04,2,11,AVAILABLE,0
SEAT018612,ST002_S04,2,12,AVAILABLE,0
SEAT018613,ST002_S04,2,13,AVAILABLE,0
SEAT018614,ST002_S04,2,14,AVAILABLE,0
SEAT018615,ST002_S04,2,15,AVAILABLE,0
SEAT018616,ST002_S04,2,16,AVAILABLE,0
SEAT018617,ST002_S04,2,17,AVAILABLE,0
SEAT018618,ST002_S04,2,18,AVAILABLE,0
SEAT018619,ST002_S04,2,19,AVAILABLE,0
SEAT018620,ST002_S04,2,20,AVAILABLE,0
SEAT018621,ST002_S04,2,21,AVAILABLE,0
SEAT018622,ST002_S04,2,22,AVAILABLE,0
SEAT018623,ST002_S04,2,23,AVAILABLE,0
SEAT018624,ST002_S04,2,24,AVAILABLE,0
SEAT018625,ST002_S04,2,25,AVAILABLE,0
SEAT018626,ST002_S04,2,26,AVAILABLE,0
SEAT018627,ST002_S04,2,27,AVAILABLE,0
SEAT018628,ST002_S04,2,28,AVAILABLE,0
SEAT018629,ST002_S04,2,29,AVAILABLE,0
SEAT018630,ST002_S04,2,30,AVAILABLE,0
SEAT018631,ST002_S04,2,31,AVAILABLE,0
SEAT018632,ST002_S04,2,32,AVAILABLE,0
SEAT018633,ST002_S04,2,33,AVAILABLE,0
SEAT018634,ST002_S04,2,34,AVAILABLE,0
SEAT018635,ST002_S04,2,35,AVAILABLE,0
SEAT018636,ST002_S04,2,36,AVAILABLE,0
SEAT018637,ST002_S04,2,37,AVAILABLE,0
SEAT018638,ST002_S04,2,38,AVAILABLE,0
SEAT018639,ST002_S04,2,39,AVAILABLE,0
SEAT018640,ST002_S04,2,40,AVAILABLE,0
SEAT018641,ST002_S04,2,41,AVAILABLE,0
SEAT018642,ST002_S04,2,42,AVAILABLE,0
SEAT018643,ST002_S04,2,43,AVAILABLE,0
SEAT018644,ST002_S04,2,44,AVAILABLE,0
SEAT018645,ST002_S04,2,45,AVAILABLE,0
SEAT018646,ST002_S04,2,46,AVAILABLE,0
SEAT018647,ST002_S04,2,47,AVAILABLE,0
SEAT018648,ST002_S04,2,48,AVAILABLE,0
SEAT018649,ST002_S04,2,49,AVAILABLE,0
SEAT018650,ST002_S04,2,50,AVAILABLE,0
SEAT018651,ST002_S04,2,51,AVAILABLE,0
SEAT018652,ST002_S04,2,52,AVAILABLE,0
SEAT018653,ST002_S04,2,53,AVAILABLE,0
SEAT018654,ST002_S04,2,54,AVAILABLE,0
SEAT018655,ST002_S04,2,55,AVAILABLE,0
SEAT018656,ST002_S04,2,56,AVAILABLE,0
SEAT018657,ST002_S04,2,57,AVAILABLE,0
SEAT018658,ST002_S04,2,58,AVAILABLE,0
SEAT018659,ST002_S04,2,59,AVAILABLE,0
SEAT018660,ST002_S04,2,60,AVAILABLE,0
SEAT018661,ST002_S04,2,61,AVAILABLE,0
SEAT018662,ST002_S04,2,62,AVAILABLE,0
SEAT018663,ST002_S04,2,63,AVAILABLE,0
SEAT018664,ST002_S04,2,64,AVAILABLE,0
SEAT018665,ST002_S04,2,65,AVAILABLE,0
SEAT018666,ST002_S04,2,66,AVAILABLE,0
SEAT018667,ST002_S04,2,67,AVAILABLE,0
SEAT018668,ST002_S04,2,68,AVAILABLE,0
SEAT018669,ST002_S04,2,69,AVAILABLE,0
SEAT018670,ST002_S04,2,70,AVAILABLE,0
SEAT018671,ST002_S04,2,71,AVAILABLE,0
SEAT018672,ST002_S04,2,72,AVAILABLE,0
SEAT018673,ST002_S04,2,73,AVAILABLE,0
SEAT018674,ST002_S04,2,74,AVAILABLE,0
SEAT018675,ST002_S04,2,75,AVAILABLE,0
SEAT018676,ST002_S04,2,76,AVAILABLE,0
SEAT018677,ST002_S04,2,77,AVAILABLE,0
SEAT018678,ST002_S04,2,78,AVAILABLE,0
SEAT018679,ST002_S04,2,79,AVAILABLE,0
SEAT018680,ST002_S04,2,80,AVAILABLE,0
SEAT018681,ST002_S04,2,81,AVAILABLE,0
SEAT018682,ST002_S04,2,82,AVAILABLE,0
SEAT018683,ST002_S04,2,83,AVAILABLE,0
SEAT018684,ST002_S04,2,84,AVAILABLE,0
SEAT018685,ST002_S04,2,85,AVAILABLE,0
SEAT018686,ST002_S04,2,86,AVAILABLE,0
SEAT018687,ST002_S04,2,87,AVAILABLE,0
SEAT018688,ST002_S04,2,88,AVAILABLE,0
SEAT018689,ST002_S04,2,89,AVAILABLE,0
SEAT018690,ST002_S04,2,90,AVAILABLE,0
SEAT018691,ST002_S04,2,91,AVAILABLE,0
SEAT018692,ST002_S04,2,92,AVAILABLE,0
SEAT018693,ST002_S04,2,93,AVAILABLE,0
SEAT018694,ST002_S04,2,94,AVAILABLE,0
SEAT018695,ST002_S04,2,95,AVAILABLE,0
SEAT018696,ST002_S04,2,96,AVAILABLE,0
SEAT018697,ST002_S04,2,97,AVAILABLE,0
SEAT018698,ST002_S04,2,98,AVAILABLE,0
SEAT018699,ST002_S04,2,99,AVAILABLE,0
SEAT018700,ST002_S04,2,100,AVAILABLE,0
SEAT018701,ST002_S04,3,1,AVAILABLE,0
SEAT018702,ST002_S04,3,2,AVAILABLE,0
SEAT018703,ST002_S04,3,3,AVAILABLE,0
SEAT018704,ST002_S04,3,4,AVAILABLE,0
SEAT018705,ST002_S04,3,5,AVAILABLE,0
SEAT018706,ST002_S04,3,6,AVAILABLE,0
SEAT018707,ST002_S04,3,7,AVAILABLE,0
SEAT018708,ST002_S04,3,8,AVAILABLE,0
SEAT018709,ST002_S04,3,9,AVAILABLE,0
SEAT018710,ST002_S04,3,10,AVAILABLE,0
SEAT018711,ST002_S04,3,11,AVAILABLE,0
SEAT018712,ST002_S04,3,12,AVAILABLE,0
SEAT018713,ST002_S04,3,13,AVAILABLE,0
SEAT018714,ST002_S04,3,14,AVAILABLE,0
SEAT018715,ST002_S04,3,15,AVAILABLE,0
SEAT018716,ST002_S04,3,16,AVAILABLE,0
SEAT018717,ST002_S04,3,17,AVAILABLE,0
SEAT018718,ST002_S04,3,18,AVAILABLE,0
SEAT018719,ST002_S04,3,19,AVAILABLE,0
SEAT018720,ST002_S04,3,20,AVAILABLE,0
SEAT018721,ST002_S04,3,21,AVAILABLE,0
SEAT018722,ST002_S04,3,22,AVAILABLE,0
SEAT018723,ST002_S04,3,23,AVAILABLE,0
SEAT018724,ST002_S04,3,24,AVAILABLE,0
SEAT018725,ST002_S04,3,25,AVAILABLE,0
SEAT018726,ST002_S04,3,26,AVAILABLE,0
SEAT018727,ST002_S04,3,27,AVAILABLE,0
SEAT018728,ST002_S04,3,28,AVAILABLE,0
SEAT018729,ST002_S04,3,29,AVAILABLE,0
SEAT018730,ST002_S04,3,30,AVAILABLE,0
SEAT018731,ST002_S04,3,31,AVAILABLE,0
SEAT018732,ST002_S04,3,32,AVAILABLE,0
SEAT018733,ST002_S04,3,33,AVAILABLE,0
SEAT018734,ST002_S04,3,34,AVAILABLE,0
SEAT018735,ST002_S04,3,35,AVAILABLE,0
SEAT018736,ST002_S04,3,36,AVAILABLE,0
SEAT018737,ST002_S04,3,37,AVAILABLE,0
SEAT018738,ST002_S04,3,38,AVAILABLE,0
SEAT018739,ST002_S04,3,39,AVAILABLE,0
SEAT018740,ST002_S04,3,40,AVAILABLE,0
SEAT018741,ST002_S04,3,41,AVAILABLE,0
SEAT018742,ST002_S04,3,42,AVAILABLE,0
SEAT018743,ST002_S04,3,43,AVAILABLE,0
SEAT018744,ST002_S04,3,44,AVAILABLE,0
SEAT018745,ST002_S04,3,45,AVAILABLE,0
SEAT018746,ST002_S04,3,46,AVAILABLE,0
SEAT018747,ST002_S04,3,47,AVAILABLE,0
SEAT018748,ST002_S04,3,48,AVAILABLE,0
SEAT018749,ST002_S04,3,49,AVAILABLE,0
SEAT018750,ST002_S04,3,50,AVAILABLE,0
SEAT018751,ST002_S04,3,51,AVAILABLE,0
SEAT018752,ST002_S04,3,52,AVAILABLE,0
SEAT018753,ST002_S04,3,53,AVAILABLE,0
SEAT018754,ST002_S04,3,54,AVAILABLE,0
SEAT018755,ST002_S04,3,55,AVAILABLE,0
SEAT018756,ST002_S04,3,56,AVAILABLE,0
SEAT018757,ST002_S04,3,57,AVAILABLE,0
SEAT018758,ST002_S04,3,58,AVAILABLE,0
SEAT018759,ST002_S04,3,59,AVAILABLE,0
SEAT018760,ST002_S04,3,60,AVAILABLE,0
SEAT018761,ST002_S04,3,61,AVAILABLE,0
SEAT018762,ST002_S04,3,62,AVAILABLE,0
SEAT018763,ST002_S04,3,63,AVAILABLE,0
SEAT018764,ST002_S04,3,64,AVAILABLE,0
SEAT018765,ST002_S04,3,65,AVAILABLE,0
SEAT018766,ST002_S04,3,66,AVAILABLE,0
SEAT018767,ST002_S04,3,67,AVAILABLE,0
SEAT018768,ST002_S04,3,68,AVAILABLE,0
SEAT018769,ST002_S04,3,69,AVAILABLE,0
SEAT018770,ST002_S04,3,70,AVAILABLE,0
SEAT018771,ST002_S04,3,71,AVAILABLE,0
SEAT018772,ST002_S04,3,72,AVAILABLE,0
SEAT018773,ST002_S04,3,73,AVAILABLE,0
SEAT018774,ST002_S04,3,74,AVAILABLE,0
SEAT018775,ST002_S04,3,75,AVAILABLE,0
SEAT018776,ST002_S04,3,76,AVAILABLE,0
SEAT018777,ST002_S04,3,77,AVAILABLE,0
SEAT018778,ST002_S04,3,78,AVAILABLE,0
SEAT018779,ST002_S04,3,79,AVAILABLE,0
SEAT018780,ST002_S04,3,80,AVAILABLE,0
SEAT018781,ST002_S04,3,81,AVAILABLE,0
SEAT018782,ST002_S04,3,82,AVAILABLE,0
SEAT018783,ST002_S04,3,83,AVAILABLE,0
SEAT018784,ST002_S04,3,84,AVAILABLE,0
SEAT018785,ST002_S04,3,85,AVAILABLE,0
SEAT018786,ST002_S04,3,86,AVAILABLE,0
SEAT018787,ST002_S04,3,87,AVAILABLE,0
SEAT018788,ST002_S04,3,88,AVAILABLE,0
SEAT018789,ST002_S04,3,89,AVAILABLE,0
SEAT018790,ST002_S04,3,90,AVAILABLE,0
SEAT018791,ST002_S04,3,91,AVAILABLE,0
SEAT018792,ST002_S04,3,92,AVAILABLE,0
SEAT018793,ST002_S04,3,93,AVAILABLE,0
SEAT018794,ST002_S04,3,94,AVAILABLE,0
SEAT018795,ST002_S04,3,95,AVAILABLE,0
SEAT018796,ST002_S04,3,96,AVAILABLE,0
SEAT018797,ST002_S04,3,97,AVAILABLE,0
SEAT018798,ST002_S04,3,98,AVAILABLE,0
SEAT018799,ST002_S04,3,99,AVAILABLE,0
SEAT018800,ST002_S04,3,100,AVAILABLE,0
SEAT018801,ST002_S04,4,1,AVAILABLE,0
SEAT018802,ST002_S04,4,2,AVAILABLE,0
SEAT018803,ST002_S04,4,3,AVAILABLE,0
SEAT018804,ST002_S04,4,4,AVAILABLE,0
SEAT018805,ST002_S04,4,5,AVAILABLE,0
SEAT018806,ST002_S04,4,6,AVAILABLE,0
SEAT018807,ST002_S04,4,7,AVAILABLE,0
SEAT018808,ST002_S04,4,8,AVAILABLE,0
SEAT018809,ST002_S04,4,9,AVAILABLE,0
SEAT018810,ST002_S04,4,10,AVAILABLE,0
SEAT018811,ST002_S04,4,11,AVAILABLE,0
SEAT018812,ST002_S04,4,12,AVAILABLE,0
SEAT018813,ST002_S04,4,13,AVAILABLE,0
SEAT018814,ST002_S04,4,14,AVAILABLE,0
SEAT018815,ST002_S04,4,15,AVAILABLE,0
SEAT018816,ST002_S04,4,16,AVAILABLE,0
SEAT018817,ST002_S04,4,17,AVAILABLE,0
SEAT018818,ST002_S04,4,18,AVAILABLE,0
SEAT018819,ST002_S04,4,19,AVAILABLE,0
SEAT018820,ST002_S04,4,20,AVAILABLE,0
SEAT018821,ST002_S04,4,21,AVAILABLE,0
SEAT018822,ST002_S04,4,22,AVAILABLE,0
SEAT018823,ST002_S04,4,23,AVAILABLE,0
SEAT018824,ST002_S04,4,24,AVAILABLE,0
SEAT018825,ST002_S04,4,25,AVAILABLE,0
SEAT018826,ST002_S04,4,26,AVAILABLE,0
SEAT018827,ST002_S04,4,27,AVAILABLE,0
SEAT018828,ST002_S04,4,28,AVAILABLE,0
SEAT018829,ST002_S04,4,29,AVAILABLE,0
SEAT018830,ST002_S04,4,30,AVAILABLE,0
SEAT018831,ST002_S04,4,31,AVAILABLE,0
SEAT018832,ST002_S04,4,32,AVAILABLE,0
SEAT018833,ST002_S04,4,33,AVAILABLE,0
SEAT018834,ST002_S04,4,34,AVAILABLE,0
SEAT018835,ST002_S04,4,35,AVAILABLE,0
SEAT018836,ST002_S04,4,36,AVAILABLE,0
SEAT018837,ST002_S04,4,37,AVAILABLE,0
SEAT018838,ST002_S04,4,38,AVAILABLE,0
SEAT018839,ST002_S04,4,39,AVAILABLE,0
SEAT018840,ST002_S04,4,40,AVAILABLE,0
SEAT018841,ST002_S04,4,41,AVAILABLE,0
SEAT018842,ST002_S04,4,42,AVAILABLE,0
SEAT018843,ST002_S04,4,43,AVAILABLE,0
SEAT018844,ST002_S04,4,44,AVAILABLE,0
SEAT018845,ST002_S04,4,45,AVAILABLE,0
SEAT018846,ST002_S04,4,46,AVAILABLE,0
SEAT018847,ST002_S04,4,47,AVAILABLE,0
SEAT018848,ST002_S04,4,48,AVAILABLE,0
SEAT018849,ST002_S04,4,49,AVAILABLE,0
SEAT018850,ST002_S04,4,50,AVAILABLE,0
SEAT018851,ST002_S04,4,51,AVAILABLE,0
SEAT018852,ST002_S04,4,52,AVAILABLE,0
SEAT018853,ST002_S04,4,53,AVAILABLE,0
SEAT018854,ST002_S04,4,54,AVAILABLE,0
SEAT018855,ST002_S04,4,55,AVAILABLE,0
SEAT018856,ST002_S04,4,56,AVAILABLE,0
SEAT018857,ST002_S04,4,57,AVAILABLE,0
SEAT018858,ST002_S04,4,58,AVAILABLE,0
SEAT018859,ST002_S04,4,59,AVAILABLE,0
SEAT018860,ST002_S04,4,60,AVAILABLE,0
SEAT018861,ST002_S04,4,61,AVAILABLE,0
SEAT018862,ST002_S04,4,62,AVAILABLE,0
SEAT018863,ST002_S04,4,63,AVAILABLE,0
SEAT018864,ST002_S04,4,64,AVAILABLE,0
SEAT018865,ST002_S04,4,65,AVAILABLE,0
SEAT018866,ST002_S04,4,66,AVAILABLE,0
SEAT018867,ST002_S04,4,67,AVAILABLE,0
SEAT018868,ST002_S04,4,68,AVAILABLE,0
SEAT018869,ST002_S04,4,69,AVAILABLE,0
SEAT018870,ST002_S04,4,70,AVAILABLE,0
SEAT018871,ST002_S04,4,71,AVAILABLE,0
SEAT018872,ST002_S04,4,72,AVAILABLE,0
SEAT018873,ST002_S04,4,73,AVAILABLE,0
SEAT018874,ST002_S04,4,74,AVAILABLE,0
SEAT018875,ST002_S04,4,75,AVAILABLE,0
SEAT018876,ST002_S04,4,76,AVAILABLE,0
SEAT018877,ST002_S04,4,77,AVAILABLE,0
SEAT018878,ST002_S04,4,78,AVAILABLE,0
SEAT018879,ST002_S04,4,79,AVAILABLE,0
SEAT018880,ST002_S04,4,80,AVAILABLE,0
SEAT018881,ST002_S04,4,81,AVAILABLE,0
SEAT018882,ST002_S04,4,82,AVAILABLE,0
SEAT018883,ST002_S04,4,83,AVAILABLE,0
SEAT018884,ST002_S04,4,84,AVAILABLE,0
SEAT018885,ST002_S04,4,85,AVAILABLE,0
SEAT018886,ST002_S04,4,86,AVAILABLE,0
SEAT018887,ST002_S04,4,87,AVAILABLE,0
SEAT018888,ST002_S04,4,88,AVAILABLE,0
SEAT018889,ST002_S04,4,89,AVAILABLE,0
SEAT018890,ST002_S04,4,90,AVAILABLE,0
SEAT018891,ST002_S04,4,91,AVAILABLE,0
SEAT018892,ST002_S04,4,92,AVAILABLE,0
SEAT018893,ST002_S04,4,93,AVAILABLE,0
SEAT018894,ST002_S04,4,94,AVAILABLE,0
SEAT018895,ST002_S04,4,95,AVAILABLE,0
SEAT018896,ST002_S04,4,96,AVAILABLE,0
SEAT018897,ST002_S04,4,97,AVAILABLE,0
SEAT018898,ST002_S04,4,98,AVAILABLE,0
SEAT018899,ST002_S04,4,99,AVAILABLE,0
SEAT018900,ST002_S04,4,100,AVAILABLE,0
SEAT018901,ST002_S04,5,1,AVAILABLE,0
SEAT018902,ST002_S04,5,2,AVAILABLE,0
SEAT018903,ST002_S04,5,3,AVAILABLE,0
SEAT018904,ST002_S04,5,4,AVAILABLE,0
SEAT018905,ST002_S04,5,5,AVAILABLE,0
SEAT018906,ST002_S04,5,6,AVAILABLE,0
SEAT018907,ST002_S04,5,7,AVAILABLE,0
SEAT018908,ST002_S04,5,8,AVAILABLE,0
SEAT018909,ST002_S04,5,9,AVAILABLE,0
SEAT018910,ST002_S04,5,10,AVAILABLE,0
SEAT018911,ST002_S04,5,11,AVAILABLE,0
SEAT018912,ST002_S04,5,12,AVAILABLE,0
SEAT018913,ST002_S04,5,13,AVAILABLE,0
SEAT018914,ST002_S04,5,14,AVAILABLE,0
SEAT018915,ST002_S04,5,15,AVAILABLE,0
SEAT018916,ST002_S04,5,16,AVAILABLE,0
SEAT018917,ST002_S04,5,17,AVAILABLE,0
SEAT018918,ST002_S04,5,18,AVAILABLE,0
SEAT018919,ST002_S04,5,19,AVAILABLE,0
SEAT018920,ST002_S04,5,20,AVAILABLE,0
SEAT018921,ST002_S04,5,21,AVAILABLE,0
SEAT018922,ST002_S04,5,22,AVAILABLE,0
SEAT018923,ST002_S04,5,23,AVAILABLE,0
SEAT018924,ST002_S04,5,24,AVAILABLE,0
SEAT018925,ST002_S04,5,25,AVAILABLE,0
SEAT018926,ST002_S04,5,26,AVAILABLE,0
